player_code,web_name,pos,apps,mins,hits,mean_actions,total_actions,hit_rate,actions_p90,defcon_pts,defcon_p90
165809,Bernardo,MID,38,2869,2,6.894736842105263,262.0,0.05263157894736842,8.218891599860578,4,0.12547926106657373
166989,Tielemans,MID,25,1857,2,8.12,203.0,0.08,9.838449111470114,4,0.1938610662358643
536109,Scarles,DEF,13,656,2,5.769230769230769,75.0,0.15384615384615385,10.289634146341463,4,0.5487804878048781
533463,O.Dango,MID,32,2271,2,5.78125,185.0,0.0625,7.331571994715984,4,0.15852047556142668
532605,Andrey Santos,MID,27,1247,2,4.777777777777778,129.0,0.07407407407407407,9.310344827586206,4,0.28869286287089013
97299,Stones,DEF,9,436,2,5.111111111111111,46.0,0.2222222222222222,9.495412844036698,4,0.8256880733944955
87835,Doherty,DEF,11,786,2,7.0,77.0,0.18181818181818182,8.816793893129772,4,0.45801526717557256
184341,Mount,MID,23,1010,2,4.434782608695652,102.0,0.08695652173913043,9.08910891089109,4,0.3564356435643565
180135,Longstaff,MID,23,1003,2,4.782608695652174,110.0,0.08695652173913043,9.870388833499502,4,0.3589232303090728
514254,Gomez,MID,32,2117,2,7.4375,238.0,0.0625,10.11809163911195,4,0.17005196032120926
466052,Cherki,MID,33,1772,2,4.090909090909091,135.0,0.06060606060606061,6.856659142212189,4,0.20316027088036115
204120,Boscagli,DEF,12,799,2,6.5,78.0,0.16666666666666666,8.78598247809762,4,0.4505632040050062
465527,Hannibal,MID,27,1219,2,4.111111111111111,111.0,0.07407407407407407,8.19524200164069,4,0.29532403609515995
448047,Enzo,MID,36,3114,2,6.777777777777778,244.0,0.05555555555555555,7.052023121387283,4,0.11560693641618497
448514,Aït-Nouri,DEF,17,971,2,4.411764705882353,75.0,0.11764705882352941,6.951596292481977,4,0.3707518022657054
460028,Colwill,DEF,3,225,2,7.333333333333333,22.0,0.6666666666666666,8.8,4,1.6
215439,Souček,MID,35,2190,2,6.2,217.0,0.05714285714285714,8.917808219178083,4,0.16438356164383564
206325,Zinchenko,DEF,5,352,2,7.2,36.0,0.4,9.204545454545455,4,1.0227272727272727
465730,De Cuyper,DEF,30,1404,2,2.933333333333333,88.0,0.06666666666666667,5.641025641025641,4,0.25641025641025644
227127,Bissouma,MID,11,600,2,6.7272727272727275,74.0,0.18181818181818182,11.1,4,0.6
224024,L.Paquetá,MID,18,1513,2,8.11111111111111,146.0,0.1111111111111111,8.68473231989425,4,0.23793787177792466
433154,McNeil,MID,22,1161,2,5.045454545454546,111.0,0.09090909090909091,8.604651162790697,4,0.31007751937984496
232653,J.Ramsey,MID,28,1441,2,5.321428571428571,149.0,0.07142857142857142,9.306037473976405,4,0.24982650936849407
232787,Gallagher,MID,16,1183,2,7.75,124.0,0.125,9.433643279797126,4,0.3043110735418428
230376,J.Arias,MID,23,1117,2,5.434782608695652,125.0,0.08695652173913043,10.071620411817367,4,0.3222918531781558
249231,Lewis-Potter,DEF,36,1960,2,2.5833333333333335,93.0,0.05555555555555555,4.270408163265306,4,0.18367346938775508
243571,Patterson,DEF,7,238,2,4.428571428571429,31.0,0.2857142857142857,11.722689075630253,4,1.5126050420168067
244851,Palmer,MID,26,1954,2,5.1923076923076925,135.0,0.07692307692307693,6.218014329580348,4,0.18423746161719548
60307,Groß,MID,19,1636,2,7.526315789473684,143.0,0.10526315789473684,7.866748166259169,4,0.22004889975550124
440323,Broja,FWD,24,843,1,1.8333333333333333,44.0,0.041666666666666664,4.697508896797153,2,0.21352313167259784
250199,Dominguez,MID,27,1168,1,5.296296296296297,143.0,0.037037037037037035,11.018835616438356,2,0.1541095890410959
486520,Gruev,MID,23,1318,1,4.956521739130435,114.0,0.043478260869565216,7.784522003034902,2,0.13657056145675267
220362,Disasi,DEF,14,1254,1,5.5,77.0,0.07142857142857142,5.526315789473684,2,0.14354066985645933
219924,Diop,DEF,13,812,1,5.230769230769231,68.0,0.07692307692307693,7.536945812807882,2,0.22167487684729065
461195,Cirkin,DEF,8,319,1,3.5,28.0,0.125,7.899686520376176,2,0.5642633228840126
483081,R.Gomes,DEF,22,954,1,2.6818181818181817,59.0,0.045454545454545456,5.566037735849057,2,0.18867924528301888
444180,Anthony,MID,37,2717,1,6.27027027027027,232.0,0.02702702702702703,7.684946632315053,2,0.06624953993375046
450070,Summerville,MID,31,2470,1,6.935483870967742,215.0,0.03225806451612903,7.8340080971659924,2,0.07287449392712551
244850,Rogers,MID,37,3280,1,6.216216216216216,230.0,0.02702702702702703,6.310975609756098,2,0.054878048780487805
210494,N.Aguerd,DEF,2,180,1,11.5,23.0,0.5,11.5,2,1.0
242880,B.Badiashile,DEF,8,470,1,6.375,51.0,0.125,9.76595744680851,2,0.3829787234042553
243298,Gakpo,MID,36,2736,1,4.222222222222222,152.0,0.027777777777777776,5.0,2,0.06578947368421052
441271,Hoever,DEF,8,423,1,5.75,46.0,0.125,9.787234042553191,2,0.425531914893617
477064,Lewis,DEF,11,401,1,2.1818181818181817,24.0,0.09090909090909091,5.386533665835412,2,0.44887780548628425
441191,Livramento,DEF,17,1326,1,5.647058823529412,96.0,0.058823529411764705,6.515837104072398,2,0.13574660633484165
223434,Igor,DEF,4,103,1,3.25,13.0,0.25,11.359223300970875,2,1.7475728155339807
204968,Yates,MID,22,602,1,3.1363636363636362,69.0,0.045454545454545456,10.315614617940199,2,0.29900332225913623
647671,Mané,FWD,27,1787,1,5.074074074074074,137.0,0.037037037037037035,6.899832120872972,2,0.10072747621712368
198869,White,DEF,12,699,1,4.416666666666667,53.0,0.08333333333333333,6.824034334763948,2,0.2575107296137339
472713,Hickey,DEF,21,679,1,2.761904761904762,58.0,0.047619047619047616,7.687776141384389,2,0.2650957290132548
437738,Bornauw,DEF,12,429,1,4.083333333333333,49.0,0.08333333333333333,10.27972027972028,2,0.4195804195804196
433036,Reijnders,MID,28,1623,1,3.5714285714285716,100.0,0.03571428571428571,5.5452865064695,2,0.11090573012939
184029,Ødegaard,MID,24,1363,1,4.25,102.0,0.041666666666666664,6.735143066764491,2,0.13206162876008803
488024,Yeremy,MID,34,2074,1,4.911764705882353,167.0,0.029411764705882353,7.246865959498553,2,0.08678881388621022
